dataset,datatype,mean_hamming,median_hamming,sd_hamming
Drosophila,NT,0.41160262587328356,0.4525716694772344,0.19654447916041598
Drosophila,NT,0.29962587043302363,0.3186724665700016,0.07710220117711453
Drosophila,NT,0.33146100401213424,0.3713670613562971,0.1061147461342402
Drosophila,NT,0.31313131313131315,0.38366571699905033,0.13843562372917448
Drosophila,NT,0.24699387403250064,0.2030373060415979,0.13984577947901278
Drosophila,NT,0.4072479957944539,0.4188132474701012,0.09655988363606662
Drosophila,NT,0.2127227702675273,0.1887524240465417,0.1287191480662828
Drosophila,NT,0.43404818300151504,0.47397733819857885,0.1334877642574524
Drosophila,NT,0.30072002351097177,0.2828663793103448,0.1610875285214268
Drosophila,NT,0.3791363129224913,0.4223272297696397,0.11109365467729738
Drosophila,NT,0.274931129476584,0.3221253632212536,0.10280778968263392
Drosophila,NT,0.43051922314704716,0.4433034266565777,0.05120147120926161
Drosophila,NT,0.4851291057146076,0.5980483271375465,0.17094209140007693
Drosophila,NT,0.2503852941411334,0.25319215197757705,0.0867359203780865
Drosophila,NT,0.34550336225728895,0.3965632970868573,0.12440790328263239
Drosophila,NT,0.3616175777117877,0.3971680919669143,0.14368607626985785
Drosophila,NT,0.3259936766034327,0.31935975609756095,0.131265897988964
Drosophila,NT,0.4574001530910892,0.5131253095591877,0.14825676956373485
Drosophila,NT,0.3053369421889097,0.3456173225067666,0.10239314686935919
Drosophila,NT,0.3481688318361665,0.375250501002004,0.09390135626772964
Drosophila,NT,0.32975428327541,0.37122736418511065,0.11047922135226668
Drosophila,NT,0.39768025282637737,0.41804320203303685,0.13513184594709027
Drosophila,NT,0.2994009189786541,0.3730006397952655,0.1271352097876293
Drosophila,NT,0.3927474836479479,0.3934320669671603,0.09654871285282739
Drosophila,NT,0.2423411065386374,0.27983539094650206,0.08557699655141641
Drosophila,NT,0.26288254742857387,0.2437522636725824,0.17362707580373163
Drosophila,NT,0.3060376191515681,0.3418467583497053,0.11781144233250898
Drosophila,NT,0.38914862914862913,0.19818181818181818,0.26888493036311745
Drosophila,NT,0.21005729994700584,0.14504504504504503,0.24589979714870175
Drosophila,NT,0.3800676779911942,0.41399896175808965,0.1379990501864482
Drosophila,NT,0.28722302754193413,0.32704197852261635,0.12736062560397693
Drosophila,NT,0.2550389940148721,0.2505289885738468,0.16327641596140233
Drosophila,NT,0.2727610836397447,0.29897299353366297,0.08502349757013501
Drosophila,NT,0.4441435185185185,0.5421875,0.18942184249683425
Drosophila,NT,0.3297997644287397,0.3454063604240283,0.09453553900155334
Drosophila,NT,0.31395804195804194,0.3312820512820513,0.17142696188778198
Drosophila,NT,0.24703768795157197,0.2868189806678383,0.11416959001354328
Drosophila,NT,0.40337078651685393,0.4352059925093633,0.15002151777809888
Drosophila,NT,0.29055341210513624,0.248342175066313,0.15619743959434662
Drosophila,NT,0.2989083820662768,0.2874269005847953,0.13321222418328818
Drosophila,NT,0.24344047454821355,0.13543247344461304,0.27802442996212645
Drosophila,NT,0.399993915054156,0.44176706827309237,0.13755261118596374
Drosophila,NT,0.4125116010060931,0.4394124847001224,0.10322687966508129
Drosophila,NT,0.23737880307589435,0.1788699431628218,0.21298184898848693
Drosophila,NT,0.2723879852310149,0.31613611416026344,0.10459735098435483
Drosophila,NT,0.3037204821062968,0.3605930907979211,0.11509129769556758
Drosophila,NT,0.25585157892250643,0.3016367887763055,0.10882071919209368
Drosophila,NT,0.33076399909317616,0.39437121482009263,0.13835373417551522
Drosophila,NT,0.15459326788218794,0.1006720430107527,0.20995398578189345
Drosophila,NT,0.2631277813095995,0.2888649811726735,0.08552078351799017
Drosophila,NT,0.24250632818154905,0.24810685738325622,0.08653092064800379
Drosophila,NT,0.4171583280889448,0.4716409691629956,0.15834597256917549
Drosophila,NT,0.284125786163522,0.30855345911949683,0.11830878078706361
Drosophila,NT,0.3492639906620842,0.34407625964593735,0.05706246936096165
Drosophila,NT,0.2483306623931624,0.19001311188811187,0.13909216053204945
Drosophila,NT,0.3829833017731107,0.4290755723876743,0.12597893520194664
Drosophila,NT,0.2605109336673451,0.26808360732738373,0.08047383478952526
Drosophila,NT,0.3265669186076405,0.28412771864877373,0.1609460376840466
Drosophila,NT,0.24725943970767356,0.28197320341047505,0.09034964403978916
Drosophila,NT,0.32525524057782124,0.39157706093189965,0.13879814110008168
Drosophila,NT,0.3115472261511866,0.2535753575357536,0.2253221348226448
Drosophila,NT,0.26621533971136696,0.1886654775417545,0.1491857903291919
Drosophila,NT,0.30434907917110987,0.3132259273136006,0.08148000580282834
Drosophila,NT,0.30353756175117824,0.34291068082448467,0.11438536571000713
Drosophila,NT,0.3704845060777264,0.39895697522816165,0.12933864479902493
Drosophila,NT,0.3043009374933265,0.3544749823819591,0.12611765430004807
Drosophila,NT,0.43297607742052185,0.4278252611585945,0.13349653725945507
Drosophila,NT,0.49487537852317726,0.5335429769392034,0.13745674168796174
Drosophila,NT,0.23374672531064483,0.2645468310620809,0.06603837042963759
Drosophila,NT,0.41985353946297804,0.43938161106590723,0.11632215984311065
Drosophila,NT,0.3275032861671693,0.2981906750173974,0.19072305257362376
Drosophila,NT,0.3496771706658957,0.37294015611448394,0.10463598388318072
Drosophila,NT,0.4021660679428506,0.4631415776782639,0.22020358427606487
Drosophila,NT,0.27904073021613707,0.28511151295961423,0.06651451173551448
Drosophila,NT,0.36653249257706083,0.4263445468180844,0.13098036628567802
Drosophila,NT,0.26694403994175164,0.30816170861937453,0.09452537012828702
Drosophila,NT,0.30591032051807526,0.34490532010820557,0.1008115028246225
Drosophila,NT,0.32847182880138687,0.3038160469667319,0.10384495766232263
Drosophila,NT,0.20360519093280927,0.25792023853894896,0.0916707713270608
Drosophila,NT,0.31480284662943386,0.35340045202383397,0.10476990207961011
Drosophila,NT,0.22608128765398794,0.2657640949554896,0.08863890344550385
Drosophila,NT,0.3323677956030897,0.4132231404958678,0.17663418100824194
Drosophila,NT,0.2783084004602992,0.31518987341772153,0.12067130171004047
Drosophila,NT,0.3622806413873787,0.3899318697956094,0.11661466169515892
Drosophila,NT,0.2832032585443996,0.19447727516922747,0.20661295449635483
Drosophila,NT,0.3056649581872134,0.3016815034619189,0.12676039661374455
Drosophila,NT,0.35589542922901546,0.3572593800978793,0.09603713602670812
Drosophila,NT,0.373067697228145,0.40181902985074625,0.13552522280196322
Drosophila,NT,0.2982208934016163,0.2702702702702703,0.17199921235676865
Drosophila,NT,0.312021951637798,0.3153661464585834,0.06261775563851195
Drosophila,NT,0.334322453016815,0.41172106824925814,0.13168011475271266
Drosophila,NT,0.24483634033323476,0.33229813664596275,0.13430434742024455
Drosophila,NT,0.24580191050779285,0.3020361990950226,0.09610502187531134
Drosophila,NT,0.27798649157897787,0.32702843725541353,0.10527774517408771
Drosophila,NT,0.3171354370459027,0.3231868713605082,0.144348107830059
Drosophila,NT,0.25523569023569026,0.28555555555555556,0.11838414544902026
Drosophila,NT,0.29552140793275544,0.3516548463356974,0.11598659476446717
Drosophila,NT,0.3166383369478147,0.37395228884590587,0.10990341923382722
Drosophila,NT,0.3358095174501424,0.3648838141025641,0.12517654218133936
Drosophila,NT,0.22683641507527533,0.26826311003334347,0.09004128324357494
Drosophila,NT,0.36768780100292936,0.4478427089022392,0.15746921768845537
Drosophila,NT,0.3478608907870653,0.4112751677852349,0.14833683118569568
Drosophila,NT,0.4139407061958694,0.5010548523206751,0.1840538324145776
Drosophila,NT,0.2428277936752513,0.2861178369652946,0.09700324824196402
Drosophila,NT,0.3809299217859529,0.36997405966277563,0.16878884209885608
Drosophila,NT,0.26272713732499253,0.24932975871313673,0.09387502164414913
Drosophila,NT,0.3365955359332843,0.38079470198675497,0.11178547042868985
Drosophila,NT,0.27807451564828617,0.3085245901639344,0.09145795609768494
Drosophila,NT,0.27742633291523516,0.3158368326334733,0.09807576058628716
Drosophila,NT,0.23771403676647918,0.25567717693187386,0.05835355221088918
Drosophila,NT,0.2805547541193819,0.314267166762839,0.0973525428528921
Drosophila,NT,0.42823441178704336,0.5031613123718386,0.13529725579599292
Drosophila,NT,0.2961055871212121,0.33203125,0.0997693742953793
Drosophila,NT,0.38585865290476745,0.39197351608781505,0.14071353473758874
Drosophila,NT,0.2661914046632545,0.3331769436997319,0.11459500671713008
Drosophila,NT,0.20114425139876319,0.23044886626561778,0.07008614008034672
Drosophila,NT,0.315828526042973,0.25018811136192626,0.16674247598382716
Drosophila,NT,0.2753137876009241,0.3112391930835735,0.11545453224195165
Drosophila,NT,0.4011627906976744,0.4598006644518272,0.17538949163929135
Drosophila,NT,0.35038167938931297,0.33078880407124683,0.1413884483261526
Drosophila,NT,0.5272939894912213,0.6053921568627451,0.1447857785175523
Drosophila,NT,0.261374516606359,0.2925728354534263,0.10220586987150768
Drosophila,NT,0.37892537725750197,0.383248730964467,0.17796184778522556
Drosophila,NT,0.2746163433824102,0.29080976863753216,0.10184374519383756
Drosophila,NT,0.3144857066524179,0.3378172588832487,0.11924243380688943
Drosophila,NT,0.2581794622610949,0.29300291545189505,0.08223322823547227
Drosophila,NT,0.33223763054271527,0.38906009244992296,0.14950076807612106
Drosophila,NT,0.31511238641798184,0.37254901960784315,0.11720750411232621
Drosophila,NT,0.278915135608049,0.31548556430446195,0.11265037798168986
Drosophila,NT,0.36273833539402617,0.3779527559055118,0.1568994308405639
Drosophila,NT,0.2907220515820779,0.33677051338306274,0.11592826374673927
Drosophila,NT,0.27054368556344843,0.3210702341137124,0.10969816833780584
Drosophila,NT,0.23900269738280966,0.26964715316760224,0.09732507898346678
Drosophila,NT,0.3984914761613791,0.42718446601941745,0.14838873315813883
Drosophila,NT,0.2725981404958678,0.33049242424242425,0.12701050520390103
Drosophila,NT,0.254811255654663,0.2766376159685128,0.09665440028410663
Drosophila,NT,0.38928044328215217,0.42010823127314156,0.13864288714839648
Drosophila,NT,0.3345070929646432,0.4073233959818535,0.15104403534096966
Drosophila,NT,0.4461913160325859,0.5343915343915344,0.1674647370470026
Drosophila,NT,0.2701637666325486,0.30846980552712383,0.10190865976243645
Drosophila,NT,0.3759242827565809,0.37577639751552794,0.18097562285413382
Drosophila,NT,0.3513131313131313,0.3821428571428571,0.11587925379449054
Drosophila,NT,0.23895162414610344,0.2765927784748362,0.13368926181136348
Drosophila,NT,0.3966222222222222,0.4183703703703704,0.13622037704061538
Drosophila,NT,0.28765069097324314,0.24283054003724394,0.18040046435242374
Drosophila,NT,0.358647589905681,0.3459897610921502,0.12204008268210895
Drosophila,NT,0.2872647154825373,0.29817212490479816,0.05826137207674412
Drosophila,NT,0.41144490057533534,0.502895752895753,0.18039529377921487
Drosophila,NT,0.3941246150201374,0.4832089552238806,0.18523264207327322
Drosophila,NT,0.2960814077697195,0.2752009894867038,0.1917300406321159
Drosophila,NT,0.21757655090988423,0.22747747747747749,0.08660226774493104
Drosophila,NT,0.24339348916319614,0.2715641766405283,0.09181153621522561
Drosophila,NT,0.1830827240538925,0.15113808801213963,0.0960268632635703
Drosophila,NT,0.24437659228533753,0.2836924376848331,0.10774893274758673
Drosophila,NT,0.28044632654433016,0.19278080258116556,0.18328053376447775
Drosophila,NT,0.2680294890578851,0.31561780506523407,0.11262539844736597
Drosophila,NT,0.4657740890208719,0.5271453590192644,0.15072106672209182
Drosophila,NT,0.32191984359726294,0.38683870967741935,0.12028973803097208
Drosophila,NT,0.3243916674149232,0.3122250157133878,0.09796078245977533
Drosophila,NT,0.3273029045643154,0.3813278008298755,0.12302933460390447
Drosophila,NT,0.3716577540106952,0.4086687306501548,0.1504548383572559
Drosophila,NT,0.3020587074483449,0.3085349155636696,0.12641739632547974
Drosophila,NT,0.2930833211732088,0.2981358529111338,0.12880719985413613
Drosophila,NT,0.35192635526764404,0.3516308671439936,0.14711738905246344
Drosophila,NT,0.5389194139194139,0.5109416445623343,0.1811810612580445
Drosophila,NT,0.3096271274186242,0.2853333333333333,0.10799384770257145
Drosophila,NT,0.4182736160160909,0.4567307692307692,0.17649361624168716
Drosophila,NT,0.360661809385471,0.42752562225475843,0.14873845871902017
Drosophila,NT,0.3242764622546043,0.24499089253187611,0.1740323671691141
Drosophila,NT,0.3479304180418042,0.4025371287128713,0.13051228270499463
Drosophila,NT,0.27425815664633557,0.30910543130990414,0.10215397972879195
Drosophila,NT,0.3384498441412438,0.33136593591905567,0.15072164929753903
Drosophila,NT,0.4709454973765928,0.5163722025912839,0.13595457452271362
Drosophila,NT,0.3939924218320655,0.4322303531657652,0.164074845217835
Drosophila,NT,0.3551392141556076,0.4271662763466042,0.1356668682728837
Drosophila,NT,0.4228798338852687,0.5836148648648649,0.2190749504250438
Drosophila,NT,0.35992884617480086,0.36587558432218625,0.14462834535365593
Drosophila,NT,0.19802731411229135,0.2303679817905918,0.07517496976477993
Drosophila,NT,0.4764900409942242,0.5307913866410643,0.13100600358394499
Drosophila,NT,0.2856901916310448,0.28578906045537816,0.09751539316402422
Drosophila,NT,0.38440541182055543,0.4316797214969539,0.15850422914912077
Drosophila,NT,0.464116664945437,0.5480997624703088,0.16874380743468545
Drosophila,NT,0.3011959263757825,0.3499486125385406,0.12148390919646454
Drosophila,NT,0.41560069089854634,0.4600022693747872,0.12227890574503755
Drosophila,NT,0.286666467107692,0.33783338821205133,0.09957557568108025
Drosophila,NT,0.44387991940214755,0.4868773433315479,0.14807050915136863
Drosophila,NT,0.305683778617056,0.31724716743600506,0.09480347194829833
Drosophila,NT,0.284887459807074,0.3311897106109325,0.12975324208708394
Drosophila,NT,0.3365454403190252,0.35489667565139266,0.11839057730092972
Drosophila,NT,0.2604598177299089,0.2839685169842585,0.09330634022781091
Drosophila,NT,0.3554739652870494,0.3836967808930426,0.119413819635386
Drosophila,NT,0.26987895716946,0.2719972067039106,0.0890675327911471
Drosophila,NT,0.21758117593887266,0.09228422524469303,0.27737217538563297
Drosophila,NT,0.3629260134379588,0.38864093812899275,0.10881286582190527
Drosophila,NT,0.2958858484688743,0.3342837973834284,0.09297667692384018
Drosophila,NT,0.2890008098805426,0.34576837416481065,0.12584460523134286
Drosophila,NT,0.33004357673231843,0.3741721854304636,0.1386453597663944
Drosophila,NT,0.2179763960852044,0.20617443868739205,0.13421877080948572
Drosophila,NT,0.40866310953016155,0.32325477990217877,0.2348745047555757
Drosophila,NT,0.3921351084812623,0.4334319526627219,0.128843494110346
Drosophila,NT,0.4052240594296669,0.459621375509226,0.1344980666611038
Drosophila,NT,0.25958279892806124,0.10583570557137048,0.27663201014886357
Drosophila,NT,0.36597976156335776,0.42947273546642634,0.14864045090561878
Drosophila,NT,0.4543616226978596,0.48693379790940766,0.18494823311689063
Drosophila,NT,0.38412593984962407,0.4031954887218045,0.10727854737957451
Drosophila,NT,0.29225268378855823,0.32324364723467863,0.12376058729232467
Drosophila,NT,0.3406674427629026,0.35681024447031434,0.13053883056583168
Drosophila,NT,0.28160842593832286,0.3265095729013255,0.12185770697042785
Drosophila,NT,0.22674549721147105,0.2484076433121019,0.09199663624739746
Drosophila,NT,0.2988310283174327,0.32162325863113267,0.08917150520977879
Drosophila,NT,0.2406553650610703,0.26637612255678816,0.08719405529866446
Drosophila,NT,0.28522787340566086,0.2912683237731039,0.0777636128477259
Drosophila,NT,0.2416318516996553,0.27963838093281285,0.09781076603605349
Drosophila,NT,0.3149650441894209,0.31163434903047094,0.13872949450496433
Drosophila,NT,0.4001840022309619,0.4021673690547863,0.20011486024364883
Drosophila,NT,0.3929198820503168,0.46256038647342995,0.13290860221472683
Drosophila,NT,0.2614643545279383,0.3063583815028902,0.11362590491516905
Drosophila,NT,0.31950757575757577,0.36107954545454546,0.12362058962145826
Drosophila,NT,0.2548615431070398,0.23948401570386987,0.13937144188333386
Drosophila,NT,0.4179913893028647,0.40201192250372575,0.18231720073479812
Drosophila,NT,0.40348323088536614,0.45577020843924754,0.16279366734052833
Drosophila,NT,0.25975797735688594,0.2526797895147145,0.10087769809599723
Drosophila,NT,0.4318160736765388,0.5065593321407275,0.15673190743069831
Drosophila,NT,0.278376850909913,0.31739572736520855,0.10380079369726468
Drosophila,NT,0.4264994499449945,0.49267326732673267,0.17863521124748644
Drosophila,NT,0.37190832766054005,0.32096664397549357,0.15653281272915345
Drosophila,NT,0.4440392334308091,0.5345813832553302,0.15500875300090378
Drosophila,NT,0.4200270917995207,0.4591539022611233,0.17848131355645933
Drosophila,NT,0.3728418854894403,0.48257448004496906,0.20642306278734016
Drosophila,NT,0.39563509204977887,0.48898488120950323,0.18992090533362105
Drosophila,NT,0.2811203022583508,0.317671809256662,0.09290432006239377
Drosophila,NT,0.3918249492443041,0.4153846153846154,0.1985481964943923
Drosophila,NT,0.27218200380528096,0.2944104134762634,0.11576419274030858
Drosophila,NT,0.2563786885116525,0.2920898738073253,0.09129339986379807
Drosophila,NT,0.2670264249025311,0.30142954390742,0.08488822912947738
Drosophila,NT,0.34206916031150386,0.4174434087882823,0.13488695990078534
Drosophila,NT,0.41013675546049644,0.4586817032860198,0.13320262948590988
Drosophila,NT,0.30371698521090046,0.3417960553923626,0.11417378262582561
Drosophila,NT,0.4576683460642505,0.4735494880546075,0.12584373376640498
Drosophila,NT,0.28057755252877203,0.3556910569105691,0.11988735558820612
Drosophila,NT,0.3674550703668723,0.3083415388943593,0.21628942724228745
Drosophila,NT,0.44382801664355065,0.46389563106796117,0.19514093975832933
Drosophila,NT,0.3255170468109117,0.38911434709954645,0.12306619133206924
Drosophila,NT,0.26198039416606894,0.26170714212521773,0.07577747988989113
Drosophila,NT,0.4244636415416746,0.5445414847161572,0.18197795507199033
Drosophila,NT,0.28573790420617556,0.3080962800875274,0.08633763862149872
Drosophila,NT,0.31736874870305043,0.3675036314588089,0.14161568194039623
Drosophila,NT,0.17972417586848458,0.17866215071972905,0.07815149593860524
Drosophila,NT,0.3756653182882691,0.3758782201405152,0.11953856506959994
Drosophila,NT,0.3039256198347107,0.3268398268398268,0.10600385133584796
Drosophila,NT,0.29824016563147,0.20507246376811594,0.20542593601370732
Drosophila,NT,0.11907637451115712,0.12888198757763975,0.06039160694226011
Drosophila,NT,0.23153433113478775,0.1724695585996956,0.14520483659688244
Drosophila,NT,0.21067045413161442,0.22517207472959685,0.05910666377734967
Drosophila,NT,0.25146397393880343,0.29522572263721986,0.11069979415546928
Drosophila,NT,0.24308592394268433,0.2556894243641232,0.07445451541641515
Drosophila,NT,0.26861976142000193,0.29580640312640916,0.09267249522666873
Drosophila,NT,0.2511627376772605,0.23076923076923078,0.07197851864088413
Drosophila,NT,0.2515089285714286,0.267875,0.12753206717554916
Drosophila,NT,0.360598828379258,0.4399363564041368,0.1625734705329321
Drosophila,NT,0.3942873996445425,0.4153153153153153,0.1088787314626158
Drosophila,NT,0.34866068322549226,0.38353162179085787,0.10176359991024833
Drosophila,NT,0.3664239028944911,0.4087394957983193,0.12218415355592742
Drosophila,NT,0.3342498110355253,0.3049886621315193,0.14101270374273156
Drosophila,NT,0.23581021445099115,0.2017843085804251,0.15357202017737734
Drosophila,NT,0.4573465435459878,0.5007718431614696,0.13941721034894883
Drosophila,NT,0.32979860486048607,0.3818069306930693,0.1296297419548866
Drosophila,NT,0.49419519752766783,0.5881939564300773,0.17618774108980423
