dataset,datatype,mean_hamming,median_hamming,sd_hamming
Drosophila,AA,0.3610617452722716,0.4398496240601504,0.16484577608676537
Drosophila,AA,0.45720978789499145,0.5965166908563135,0.18277243570487506
Drosophila,AA,0.3243990052500691,0.37537993920972645,0.11633791936089878
Drosophila,AA,0.329746392041474,0.3455233291298865,0.10576351691326528
Drosophila,AA,0.31699604743083004,0.3717391304347826,0.15511257941387754
Drosophila,AA,0.4,0.4297153024911032,0.11194972335346809
Drosophila,AA,0.3127120259195731,0.360377358490566,0.11299617503882312
Drosophila,AA,0.32980230992701765,0.37957911145752143,0.11156776736052765
Drosophila,AA,0.43372727272727274,0.4275,0.15135412908332693
Drosophila,AA,0.2195689177420632,0.1591520861372813,0.2501150172238064
Drosophila,AA,0.29523403044529806,0.3516431924882629,0.1293878641339258
Drosophila,AA,0.25394605394605396,0.31868131868131866,0.12873686567634615
Drosophila,AA,0.31536416634010084,0.3080906148867314,0.08412817846107568
Drosophila,AA,0.30849252343135153,0.3715389568576948,0.1505254272298303
Drosophila,AA,0.34545454545454546,0.3772455089820359,0.1434897466125566
Drosophila,AA,0.2636013128126693,0.3306567249784915,0.13568576478110067
Drosophila,AA,0.4714285714285714,0.49363636363636365,0.1661312664993818
Drosophila,AA,0.48077133001484584,0.4697406340057637,0.19928434529319525
Drosophila,AA,0.36710473826514783,0.45563139931740615,0.15009110950575616
Drosophila,AA,0.2841683366733467,0.21042084168336672,0.18562582552943074
Drosophila,AA,0.45107315947380566,0.4531502423263328,0.13288288996836883
Drosophila,AA,0.36625859857759124,0.3743441762854145,0.10592156802054248
Drosophila,AA,0.19976520019772614,0.2104959630911188,0.06589540985771487
Drosophila,AA,0.2227143227143227,0.2606837606837607,0.08522185215391137
Drosophila,AA,0.30461513238790067,0.34715960324616774,0.1128979686683525
Drosophila,AA,0.27498212616179946,0.32667876588021777,0.12941100291741545
Drosophila,AA,0.21454496735847217,0.2737138263665595,0.11128108490737404
Drosophila,AA,0.18690088132319208,0.20717131474103587,0.0637271088517226
Drosophila,AA,0.2016260162601626,0.23658536585365852,0.09958807147867502
Drosophila,AA,0.3012387868432294,0.3233660828705681,0.10518938892682266
Drosophila,AA,0.23276417110922248,0.24770146024878312,0.055408183968108225
Drosophila,AA,0.33293925805136565,0.3744394618834081,0.12780393820379612
Drosophila,AA,0.33396419326067567,0.3768844221105528,0.135702874939239
Drosophila,AA,0.2523784812316208,0.1621691748832382,0.1580602747115077
Drosophila,AA,0.39223994894703257,0.2992980216975112,0.23963896096862847
Drosophila,AA,0.20622241835834068,0.2354368932038835,0.07809568942894586
Drosophila,AA,0.3865710872162485,0.3903225806451613,0.17663198345140257
Drosophila,AA,0.43774384753901563,0.5637755102040817,0.21441893302480305
Drosophila,AA,0.4319013466042155,0.46943306010928965,0.14869293763640026
Drosophila,AA,0.21159815793962136,0.2373358348968105,0.07585937187216442
Drosophila,AA,0.26420404573438877,0.2955145118733509,0.1015910567494315
Drosophila,AA,0.24273699868413526,0.24795468848332283,0.08310348090617374
Drosophila,AA,0.4163390379278446,0.4574468085106383,0.16710183582619542
Drosophila,AA,0.431456043956044,0.46291208791208793,0.13647174978950743
Drosophila,AA,0.22335512660855128,0.26797945205479456,0.10353622095584719
Drosophila,AA,0.5256269722637436,0.6233183856502242,0.19911203365426317
Drosophila,AA,0.34337717406928275,0.36966364812419145,0.09774770907927685
Drosophila,AA,0.44970737417089346,0.5092989985693849,0.14906392579246333
Drosophila,AA,0.21687101881512574,0.24544349939246657,0.09290106739868506
Drosophila,AA,0.17136150234741784,0.19190140845070422,0.07896202375399536
Drosophila,AA,0.17306865596156276,0.19610570236439498,0.07642099573417399
Drosophila,AA,0.5030700483091788,0.5625,0.16609594757916893
Drosophila,AA,0.18510737628384688,0.18872549019607843,0.03992630544100831
Drosophila,AA,0.3198817258037648,0.31634182908545727,0.13459664186245374
Drosophila,AA,0.32123015873015875,0.33541666666666664,0.151031779917253
Drosophila,AA,0.32386006962278147,0.3300376647834275,0.12840798617028384
Drosophila,AA,0.26758743423088827,0.3304317548746518,0.11388863522218952
Drosophila,AA,0.22281748223425016,0.23147023086269744,0.08990604411308367
