dataset,name,datatype,nseq,mean_nsites
Drosophila,EMGT00050000007969,NT,11,3684.818181818182
Drosophila,EMGT00050000008143,NT,8,1475.625
Drosophila,EMGT00050000003258,NT,13,2991.923076923077
Drosophila,EMGT00050000001631,NT,10,4358.1
Drosophila,EMGT00050000008510,NT,14,344.57142857142856
Drosophila,EMGT00050000001482,NT,9,3468.6666666666665
Drosophila,EMGT00050000004256,NT,9,5993
Drosophila,EMGT00050000000680,NT,8,5784
Drosophila,EMGT00050000007377,NT,29,345.7241379310345
Drosophila,EMGT00050000001528,NT,10,2600.1
Drosophila,EMGT00050000001566,NT,11,974.1818181818181
Drosophila,EMGT00050000002146,NT,11,3954.5454545454545
Drosophila,EMGT00050000001657,NT,11,2065.6363636363635
Drosophila,EMGT00050000001330,NT,9,2016
Drosophila,EMGT00050000002108,NT,10,1653.3
Drosophila,EMGT00050000008576,NT,11,2316
Drosophila,EMGT00050000008988,NT,19,2284.7368421052633
Drosophila,EMGT00050000000265,NT,11,3403.6363636363635
Drosophila,EMGT00050000008492,NT,25,1995.6
Drosophila,EMGT00050000000636,NT,11,3498.818181818182
Drosophila,EMGT00050000001434,NT,10,2097.9
Drosophila,EMGT00050000002196,NT,11,5054.727272727273
Drosophila,EMGT00050000003394,NT,12,4512
Drosophila,EMGT00050000003169,NT,49,887.265306122449
Drosophila,EMGT00050000008958,NT,11,733.3636363636364
Drosophila,EMGT00050000004304,NT,11,5637.818181818182
Drosophila,EMGT00050000008916,NT,12,1440
Drosophila,EMGT00050000001884,NT,37,1773.4864864864865
Drosophila,EMGT00050000001014,NT,8,2728.125
Drosophila,EMGT00050000002135,NT,12,2863.75
Drosophila,EMGT00050000001624,NT,10,1695
Drosophila,EMGT00050000002452,NT,11,1854
Drosophila,EMGT00050000003379,NT,17,1228.9411764705883
Drosophila,EMGT00050000002832,NT,10,1669.5
Drosophila,EMGT00050000007101,NT,20,1586.1
Drosophila,EMGT00050000005175,NT,14,1604.5714285714287
Drosophila,EMGT00050000001710,NT,9,6717
Drosophila,EMGT00050000002566,NT,47,1022.8723404255319
Drosophila,EMGT00050000007582,NT,11,3224.181818181818
Drosophila,EMGT00050000002318,NT,11,4035.5454545454545
Drosophila,EMGT00050000002067,NT,11,1298.7272727272727
Drosophila,EMGT00050000001692,NT,12,767.75
Drosophila,EMGT00050000007757,NT,11,8911.90909090909
Drosophila,EMGT00050000000490,NT,8,2811
Drosophila,EMGT00050000000759,NT,14,1546.5
Drosophila,EMGT00050000000717,NT,10,5845.2
Drosophila,EMGT00050000001515,NT,11,1729.6363636363637
Drosophila,EMGT00050000000270,NT,11,2549.4545454545455
Drosophila,EMGT00050000003561,NT,9,983.6666666666666
Drosophila,EMGT00050000002153,NT,10,1854
Drosophila,EMGT00050000000169,NT,11,4395.818181818182
Drosophila,EMGT00050000008879,NT,12,2105.5
Drosophila,EMGT00050000002687,NT,87,892.6551724137931
Drosophila,EMGT00050000000394,NT,12,1795
Drosophila,EMGT00050000002256,NT,13,1163.076923076923
Drosophila,EMGT00050000000745,NT,10,1947.3
Drosophila,EMGT00050000001547,NT,11,2492.4545454545455
Drosophila,EMGT00050000001020,NT,9,2267
Drosophila,EMGT00050000003867,NT,17,1067.1176470588234
Drosophila,EMGT00050000001339,NT,11,1957.909090909091
Drosophila,EMGT00050000006883,NT,70,1589.9571428571428
Drosophila,EMGT00050000008531,NT,11,2559.818181818182
Drosophila,EMGT00050000006764,NT,11,1954.6363636363637
Drosophila,EMGT00050000009254,NT,11,2398.6363636363635
Drosophila,EMGT00050000007528,NT,12,955.5
Drosophila,EMGT00050000003983,NT,11,3082.909090909091
Drosophila,EMGT00050000001597,NT,23,1069.1739130434783
Drosophila,EMGT00050000007135,NT,12,1380.75
Drosophila,EMGT00050000000568,NT,12,1194
Drosophila,EMGT00050000003279,NT,12,1415.25
Drosophila,EMGT00050000009037,NT,12,3883.5
Drosophila,EMGT00050000003449,NT,24,1159.875
Drosophila,EMGT00050000001473,NT,10,2437.5
Drosophila,EMGT00050000002362,NT,10,2548.8
Drosophila,EMGT00050000002605,NT,8,4435.5
Drosophila,EMGT00050000007960,NT,12,3503.5
Drosophila,EMGT00050000003585,NT,10,2480.4
Drosophila,EMGT00050000008253,NT,135,530.9333333333333
Drosophila,EMGT00050000000659,NT,8,5682
Drosophila,EMGT00050000003935,NT,12,2471.25
Drosophila,EMGT00050000000370,NT,10,4495.8
Drosophila,EMGT00050000002984,NT,13,1494.923076923077
Drosophila,EMGT00050000002230,NT,9,1071
Drosophila,EMGT00050000001638,NT,9,1712.6666666666667
Drosophila,EMGT00050000008803,NT,16,417
Drosophila,EMGT00050000007029,NT,11,5360.181818181818
Drosophila,EMGT00050000001676,NT,12,1419.25
Drosophila,EMGT00050000001311,NT,11,5062.363636363636
Drosophila,EMGT00050000000689,NT,10,3709.2
Drosophila,EMGT00050000003886,NT,7,1689.4285714285713
Drosophila,EMGT00050000001715,NT,10,2330.4
Drosophila,EMGT00050000003478,NT,14,929.5714285714286
Drosophila,EMGT00050000000640,NT,9,4556.333333333333
Drosophila,EMGT00050000002353,NT,9,4073
Drosophila,EMGT00050000001442,NT,12,3052.25
Drosophila,EMGT00050000001576,NT,10,5614.5
Drosophila,EMGT00050000003818,NT,10,1214.4
Drosophila,EMGT00050000000589,NT,12,2086.25
Drosophila,EMGT00050000001538,NT,11,2099.7272727272725
Drosophila,EMGT00050000002383,NT,10,707.4
Drosophila,EMGT00050000001492,NT,10,1265.1
Drosophila,EMGT00050000002419,NT,10,1946.7
Drosophila,EMGT00050000001308,NT,10,3116.4
Drosophila,EMGT00050000000423,NT,12,3255.25
Drosophila,EMGT00050000002130,NT,30,804.3
Drosophila,EMGT00050000007628,NT,11,462.54545454545456
Drosophila,EMGT00050000001844,NT,11,2176.090909090909
Drosophila,EMGT00050000002118,NT,12,4963.25
Drosophila,EMGT00050000000391,NT,9,928.6666666666666
Drosophila,EMGT00050000001647,NT,9,4727.333333333333
Drosophila,EMGT00050000002156,NT,11,572.4545454545455
Drosophila,EMGT00050000002062,NT,21,1394.7142857142858
Drosophila,EMGT00050000002505,NT,12,929
Drosophila,EMGT00050000008452,NT,9,10321.333333333334
Drosophila,EMGT00050000000058,NT,11,3643.909090909091
Drosophila,EMGT00050000001970,NT,12,2585.75
Drosophila,EMGT00050000003179,NT,23,1782.391304347826
Drosophila,EMGT00050000007235,NT,82,1766.7439024390244
Drosophila,EMGT00050000008262,NT,46,560.9347826086956
Drosophila,EMGT00050000000626,NT,11,853.0909090909091
Drosophila,EMGT00050000001888,NT,11,1845.2727272727273
Drosophila,EMGT00050000000877,NT,11,3901.090909090909
Drosophila,EMGT00050000003081,NT,8,4678.875
Drosophila,EMGT00050000001592,NT,9,3331.3333333333335
Drosophila,EMGT00050000000523,NT,55,2902.309090909091
Drosophila,EMGT00050000003402,NT,10,3837.6
Drosophila,EMGT00050000001111,NT,19,1714.1052631578948
Drosophila,EMGT00050000002600,NT,11,3811.909090909091
Drosophila,EMGT00050000000269,NT,10,5930.4
Drosophila,EMGT00050000002253,NT,9,1170.6666666666667
Drosophila,EMGT00050000001542,NT,10,3222
Drosophila,EMGT00050000000170,NT,40,350.4
Drosophila,EMGT00050000003986,NT,11,996.2727272727273
Drosophila,EMGT00050000000459,NT,10,9132.3
Drosophila,EMGT00050000003079,NT,10,595.2
Drosophila,EMGT00050000007652,NT,8,2760.75
Drosophila,EMGT00050000005341,NT,11,1017.2727272727273
Drosophila,EMGT00050000002086,NT,11,1341
Drosophila,EMGT00050000001524,NT,10,2803.5
Drosophila,EMGT00050000004697,NT,16,1348.125
Drosophila,EMGT00050000002162,NT,9,4105.666666666667
Drosophila,EMGT00050000004214,NT,8,2683.5
Drosophila,EMGT00050000004320,NT,9,2413.3333333333335
Drosophila,EMGT00050000003580,NT,11,3650.181818181818
Drosophila,EMGT00050000004647,NT,9,5738
Drosophila,EMGT00050000002301,NT,12,5142.25
Drosophila,EMGT00050000001410,NT,12,6304
Drosophila,EMGT00050000000375,NT,12,1315.25
Drosophila,EMGT00050000003464,NT,27,870
Drosophila,EMGT00050000001177,NT,12,2050.25
Drosophila,EMGT00050000003930,NT,10,7736.1
Drosophila,EMGT00050000002263,NT,12,1849
Drosophila,EMGT00050000001572,NT,10,6282
Drosophila,EMGT00050000004968,NT,10,5485.8
Drosophila,EMGT00050000003185,NT,11,1360.090909090909
Drosophila,EMGT00050000000694,NT,11,6928.636363636364
Drosophila,EMGT00050000001342,NT,25,1962.84
Drosophila,EMGT00050000001625,NT,9,871.6666666666666
Drosophila,EMGT00050000000289,NT,9,6055.333333333333
Drosophila,EMGT00050000008683,NT,11,1625.7272727272727
Drosophila,EMGT00050000001711,NT,11,6756.545454545455
Drosophila,EMGT00050000000847,NT,12,1037.75
Drosophila,EMGT00050000009355,NT,19,1262.3684210526317
Drosophila,EMGT00050000001392,NT,12,2768.25
Drosophila,EMGT00050000003966,NT,11,5975.727272727273
Drosophila,EMGT00050000001912,NT,13,2964.4615384615386
Drosophila,EMGT00050000002999,NT,12,3527.25
Drosophila,EMGT00050000000644,NT,8,4594.125
Drosophila,EMGT00050000002066,NT,10,2263.2
Drosophila,EMGT00050000001693,NT,9,2754.3333333333335
Drosophila,EMGT00050000004793,NT,21,803.2857142857143
Drosophila,EMGT00050000001420,NT,8,6206.25
Drosophila,EMGT00050000000271,NT,11,3702.818181818182
Drosophila,EMGT00050000008352,NT,12,2005
Drosophila,EMGT00050000000395,NT,47,951.063829787234
Drosophila,EMGT00050000002686,NT,8,2257.125
Drosophila,EMGT00050000001643,NT,8,5118.75
Drosophila,EMGT00050000007630,NT,44,1152.0681818181818
Drosophila,EMGT00050000001508,NT,12,2454
Drosophila,EMGT00050000000090,NT,11,6112.636363636364
Drosophila,EMGT00050000007999,NT,11,1540.3636363636363
Drosophila,EMGT00050000001021,NT,12,2969
Drosophila,EMGT00050000001546,NT,9,4174.333333333333
Drosophila,EMGT00050000000744,NT,12,2342
Drosophila,EMGT00050000001611,NT,11,3173.4545454545455
Drosophila,EMGT00050000000389,NT,8,3682.875
Drosophila,EMGT00050000003982,NT,11,2953.6363636363635
Drosophila,EMGT00050000000909,NT,9,4666.333333333333
Drosophila,EMGT00050000001376,NT,19,2387.2105263157896
Drosophila,EMGT00050000007134,NT,12,1435.5
Drosophila,EMGT00050000000873,NT,20,2005.8
Drosophila,EMGT00050000001725,NT,9,8012.666666666667
Drosophila,EMGT00050000000040,NT,22,1334.8636363636363
Drosophila,EMGT00050000001472,NT,9,4509.333333333333
Drosophila,EMGT00050000000026,NT,23,955.8260869565217
Drosophila,EMGT00050000003107,NT,27,613.6666666666666
Drosophila,EMGT00050000003460,NT,6,859.5
Drosophila,EMGT00050000000371,NT,11,7277.181818181818
Drosophila,EMGT00050000000658,NT,12,1387.25
Drosophila,EMGT00050000008328,NT,11,2990.7272727272725
Drosophila,EMGT00050000001047,NT,12,1829
Drosophila,EMGT00050000001310,NT,10,7554.6
Drosophila,EMGT00050000008282,NT,8,947.625
Drosophila,EMGT00050000007028,NT,12,2152.5
Drosophila,EMGT00050000002955,NT,42,991
Drosophila,EMGT00050000008152,NT,28,1245
Drosophila,EMGT00050000001714,NT,10,3052.2
Drosophila,EMGT00050000000368,NT,17,909
Drosophila,EMGT00050000007735,NT,11,2213.181818181818
Drosophila,EMGT00050000003963,NT,12,1894
Drosophila,EMGT00050000001539,NT,23,2984.608695652174
Drosophila,EMGT00050000000588,NT,7,5097.428571428572
Drosophila,EMGT00050000001577,NT,13,2234.769230769231
Drosophila,EMGT00050000001620,NT,12,1692.5
Drosophila,EMGT00050000002131,NT,12,2642
Drosophila,EMGT00050000000145,NT,11,3669.5454545454545
Drosophila,EMGT00050000007518,NT,12,1035.75
Drosophila,EMGT00050000001309,NT,10,7896
Drosophila,EMGT00050000009099,NT,10,1837.5
Drosophila,EMGT00050000002418,NT,33,697.8181818181819
Drosophila,EMGT00050000001493,NT,10,2173.2
Drosophila,EMGT00050000001845,NT,21,3045
Drosophila,EMGT00050000001038,NT,14,2040.4285714285713
Drosophila,EMGT00050000009432,NT,11,1217.7272727272727
Drosophila,EMGT00050000000089,NT,19,965.2105263157895
Drosophila,EMGT00050000003565,NT,12,4918.75
Drosophila,EMGT00050000000274,NT,9,6692
Drosophila,EMGT00050000004708,NT,11,3299.4545454545455
Drosophila,EMGT00050000002157,NT,9,1944.6666666666667
Drosophila,EMGT00050000007530,NT,24,652.75
Drosophila,EMGT00050000000059,NT,11,2004.8181818181818
Drosophila,EMGT00050000005470,NT,12,5372.5
Drosophila,EMGT00050000000570,NT,18,2368
Drosophila,EMGT00050000000627,NT,12,2245.75
Drosophila,EMGT00050000004796,NT,11,931.3636363636364
Drosophila,EMGT00050000004042,NT,11,2479.909090909091
Drosophila,EMGT00050000002187,NT,11,2827.3636363636365
Drosophila,EMGT00050000000522,NT,23,1580.2173913043478
Drosophila,EMGT00050000001593,NT,10,2456.7
Drosophila,EMGT00050000002282,NT,6,5549
Drosophila,EMGT00050000003957,NT,8,4962.75
Drosophila,EMGT00050000001923,NT,11,2285.4545454545455
Drosophila,EMGT00050000008718,NT,10,2132.7
Drosophila,EMGT00050000002601,NT,10,3889.8
Drosophila,EMGT00050000001543,NT,12,1502.5
Drosophila,EMGT00050000004397,NT,12,2880
Drosophila,EMGT00050000000095,NT,12,1182
Drosophila,EMGT00050000002462,NT,23,2038.4347826086957
Drosophila,EMGT00050000000171,NT,11,1694.4545454545455
Drosophila,EMGT00050000001373,NT,9,1042.6666666666667
Drosophila,EMGT00050000002753,NT,20,2405.1
Drosophila,EMGT00050000001042,NT,11,4512.545454545455
Drosophila,EMGT00050000003036,NT,11,1890.2727272727273
Drosophila,EMGT00050000001525,NT,12,2197.25
Drosophila,EMGT00050000002087,NT,11,1242
Drosophila,EMGT00050000008363,NT,11,2025.5454545454545
Drosophila,EMGT00050000004772,NT,12,1128.25
Drosophila,EMGT00050000001672,NT,10,5224.8
Drosophila,EMGT00050000001315,NT,11,1145.1818181818182
Drosophila,EMGT00050000004192,NT,12,1430.5
Drosophila,EMGT00050000002783,NT,55,557.6181818181818
Drosophila,EMGT00050000002980,NT,12,1296
Drosophila,EMGT00050000000374,NT,15,1277.4
Drosophila,EMGT00050000002300,NT,10,3469.2
Drosophila,EMGT00050000000970,NT,11,2304.5454545454545
Drosophila,EMGT00050000001495,NT,8,4045.125
Drosophila,EMGT00050000004726,NT,23,923.3478260869565
Drosophila,EMGT00050000001341,NT,13,4393.615384615385
Drosophila,EMGT00050000004595,NT,10,811.5
Drosophila,EMGT00050000002450,NT,12,2528.75
Drosophila,EMGT00050000007804,NT,12,1112.25
Drosophila,EMGT00050000004768,NT,20,588.6
Drosophila,EMGT00050000001626,NT,8,909.375
Drosophila,EMGT00050000002137,NT,10,6848.7
Drosophila,EMGT00050000006951,NT,22,2641.7727272727275
Drosophila,EMGT00050000000214,NT,6,6914
Drosophila,EMGT00050000007649,NT,10,4367.4
Drosophila,EMGT00050000001058,NT,35,1347.7714285714285
Drosophila,EMGT00050000001391,NT,7,6332.142857142857
Drosophila,EMGT00050000003965,NT,7,1811.142857142857
Drosophila,EMGT00050000001911,NT,10,3131.7
Drosophila,EMGT00050000007733,NT,11,2010.8181818181818
Drosophila,EMGT00050000004022,NT,10,2959.2
Drosophila,EMGT00050000000320,NT,11,5988.545454545455
Drosophila,EMGT00050000001712,NT,12,3243.75
Drosophila,EMGT00050000007699,NT,8,2152.5
Drosophila,EMGT00050000001690,NT,11,2686.909090909091
Drosophila,EMGT00050000002332,NT,11,5406.272727272727
Drosophila,EMGT00050000001893,NT,8,1213.875
Drosophila,EMGT00050000002065,NT,12,1918
Drosophila,EMGT00050000001589,NT,12,2268.75
Drosophila,EMGT00050000002298,NT,11,1911.2727272727273
Drosophila,EMGT00050000003487,NT,10,5453.7
Drosophila,EMGT00050000002962,NT,12,3103
Drosophila,EMGT00050000002151,NT,7,6009.857142857143
Drosophila,EMGT00050000000715,NT,6,1465
Drosophila,EMGT00050000001843,NT,12,3367.5
Drosophila,EMGT00050000004170,NT,10,1027.2
Drosophila,EMGT00050000009153,NT,20,1281.6
Drosophila,EMGT00050000002248,NT,8,2367
Drosophila,EMGT00050000000410,NT,12,2669
Drosophila,EMGT00050000001375,NT,9,2509
Drosophila,EMGT00050000002930,NT,10,703.8
Drosophila,EMGT00050000004122,NT,12,1281.5
Drosophila,EMGT00050000003018,NT,10,2133
Drosophila,EMGT00050000001545,NT,11,1885.3636363636363
Drosophila,EMGT00050000001471,NT,12,1027.25
Drosophila,EMGT00050000002079,NT,11,1830.8181818181818
Drosophila,EMGT00050000003086,NT,87,1426.8620689655172
Drosophila,EMGT00050000000797,NT,11,4057.6363636363635
Drosophila,EMGT00050000002306,NT,7,3533.1428571428573
Drosophila,EMGT00050000007248,NT,39,898.6923076923077
Drosophila,EMGT00050000003463,NT,20,1535.7
Drosophila,EMGT00050000007761,NT,12,1189.25
Drosophila,EMGT00050000000858,NT,12,3816
Drosophila,EMGT00050000003734,NT,10,3832.2
Drosophila,EMGT00050000001740,NT,12,2696.5
Drosophila,EMGT00050000001489,NT,10,1203.9
Drosophila,EMGT00050000001313,NT,9,910.3333333333334
Drosophila,EMGT00050000009083,NT,10,2545.5
Drosophila,EMGT00050000004589,NT,13,1994.076923076923
Drosophila,EMGT00050000007332,NT,11,2919.818181818182
Drosophila,EMGT00050000002081,NT,11,961.6363636363636
Drosophila,EMGT00050000005346,NT,12,3527
Drosophila,EMGT00050000004977,NT,16,1553.625
Drosophila,EMGT00050000001440,NT,7,8503.285714285714
Drosophila,EMGT00050000008886,NT,11,3031.3636363636365
Drosophila,EMGT00050000005225,NT,11,4446
Drosophila,EMGT00050000000196,NT,15,4051
Drosophila,EMGT00050000008151,NT,9,4777
Drosophila,EMGT00050000008436,NT,10,1335.9
Drosophila,EMGT00050000004659,NT,11,3663.2727272727275
Drosophila,EMGT00050000007935,NT,8,2780.625
Drosophila,EMGT00050000008962,NT,22,2741.181818181818
Drosophila,EMGT00050000002006,NT,10,2801.7
Drosophila,EMGT00050000000515,NT,25,1354.92
Drosophila,EMGT00050000001717,NT,11,3326.181818181818
Drosophila,EMGT00050000008685,NT,8,623.625
Drosophila,EMGT00050000003884,NT,8,1204.125
Drosophila,EMGT00050000001623,NT,9,2299.6666666666665
Drosophila,EMGT00050000000146,NT,11,4039.3636363636365
Drosophila,EMGT00050000008502,NT,8,1104
Drosophila,EMGT00050000003183,NT,10,857.1
Drosophila,EMGT00050000000692,NT,11,2640.2727272727275
Drosophila,EMGT00050000001820,NT,7,3529.285714285714
Drosophila,EMGT00050000001013,NT,12,3334.25
Drosophila,EMGT00050000009419,NT,13,1600.6153846153845
Drosophila,EMGT00050000000891,NT,12,2318.5
Drosophila,EMGT00050000001574,NT,12,2888.25
Drosophila,EMGT00050000005509,NT,11,739.9090909090909
Drosophila,EMGT00050000002154,NT,12,1080
Drosophila,EMGT00050000001645,NT,11,1037.4545454545455
Drosophila,EMGT00050000003482,NT,10,6563.7
Drosophila,EMGT00050000007829,NT,12,2811.25
Drosophila,EMGT00050000009431,NT,14,637.0714285714286
Drosophila,EMGT00050000002599,NT,8,3663
Drosophila,EMGT00050000001512,NT,9,4937.666666666667
Drosophila,EMGT00050000005339,NT,12,1307
Drosophila,EMGT00050000002337,NT,10,1013.4
Drosophila,EMGT00050000001426,NT,10,3493.5
Drosophila,EMGT00050000007237,NT,131,1761.1374045801526
Drosophila,EMGT00050000001468,NT,11,4908.818181818182
Drosophila,EMGT00050000002184,NT,11,2340.2727272727275
Drosophila,EMGT00050000001695,NT,9,1697.3333333333333
Drosophila,EMGT00050000004316,NT,10,6067.2
Drosophila,EMGT00050000003262,NT,46,2683.108695652174
Drosophila,EMGT00050000000638,NT,11,2200.909090909091
Drosophila,EMGT00050000003083,NT,11,762
Drosophila,EMGT00050000001590,NT,11,1731.2727272727273
Drosophila,EMGT00050000002148,NT,12,4050
Drosophila,EMGT00050000000172,NT,9,4015.6666666666665
Drosophila,EMGT00050000000415,NT,11,2679
Drosophila,EMGT00050000001540,NT,11,2094
Drosophila,EMGT00050000002251,NT,34,790.7647058823529
Drosophila,EMGT00050000008348,NT,10,976.8
Drosophila,EMGT00050000001671,NT,11,1238.4545454545455
Drosophila,EMGT00050000004258,NT,10,1214.1
Drosophila,EMGT00050000001041,NT,12,2469.5
Drosophila,EMGT00050000003035,NT,10,1829.7
Drosophila,EMGT00050000001946,NT,7,2664.8571428571427
Drosophila,EMGT00050000003932,NT,6,6008.5
Drosophila,EMGT00050000001412,NT,10,2455.8
Drosophila,EMGT00050000003256,NT,17,427.4117647058824
Drosophila,EMGT00050000003731,NT,11,2258.181818181818
Drosophila,EMGT00050000000509,NT,14,2064.214285714286
Drosophila,EMGT00050000002136,NT,12,2205.5
Drosophila,EMGT00050000007805,NT,12,1839.75
Drosophila,EMGT00050000004594,NT,23,1640.0869565217392
Drosophila,EMGT00050000007036,NT,11,2011.6363636363637
Drosophila,EMGT00050000004240,NT,22,734.0454545454545
Drosophila,EMGT00050000002706,NT,12,4244.75
Drosophila,EMGT00050000001390,NT,10,4538.4
Drosophila,EMGT00050000003729,NT,11,3038.4545454545455
Drosophila,EMGT00050000000845,NT,12,659
Drosophila,EMGT00050000000076,NT,11,2253.818181818182
Drosophila,EMGT00050000002333,NT,8,2290.875
Drosophila,EMGT00050000004791,NT,13,1172.076923076923
Drosophila,EMGT00050000007233,NT,19,1831.1052631578948
Drosophila,EMGT00050000003382,NT,12,3280.5
Drosophila,EMGT00050000002180,NT,24,1333.125
Drosophila,EMGT00050000002299,NT,12,1060
Drosophila,EMGT00050000001588,NT,29,1286.896551724138
Drosophila,EMGT00050000002064,NT,8,5091.375
Drosophila,EMGT00050000001775,NT,11,1987.6363636363637
Drosophila,EMGT00050000001641,NT,8,2100.375
Drosophila,EMGT00050000007537,NT,31,3623.4193548387098
Drosophila,EMGT00050000001368,NT,10,2638.2
Drosophila,EMGT00050000000917,NT,11,2653.3636363636365
Drosophila,EMGT00050000003486,NT,9,1144.6666666666667
Drosophila,EMGT00050000001558,NT,6,5078.5
Drosophila,EMGT00050000000273,NT,9,3343
Drosophila,EMGT00050000007798,NT,12,1844.75
Drosophila,EMGT00050000002255,NT,9,2696
Drosophila,EMGT00050000003950,NT,32,1637.53125
Drosophila,EMGT00050000001924,NT,11,1673.7272727272727
Drosophila,EMGT00050000000315,NT,11,5095.090909090909
Drosophila,EMGT00050000005142,NT,12,829.5
Drosophila,EMGT00050000001594,NT,10,4953
Drosophila,EMGT00050000007136,NT,12,934.5
Drosophila,EMGT00050000001458,NT,12,2785.5
Drosophila,EMGT00050000002660,NT,10,3264.6
Drosophila,EMGT00050000008800,NT,12,1523
Drosophila,EMGT00050000001312,NT,19,1376.3684210526317
Drosophila,EMGT00050000001488,NT,10,4338.6
Drosophila,EMGT00050000001522,NT,11,2789.7272727272725
Drosophila,EMGT00050000002233,NT,11,2007.8181818181818
Drosophila,EMGT00050000000209,NT,31,1930.9354838709678
Drosophila,EMGT00050000002080,NT,10,4951.5
Drosophila,EMGT00050000000197,NT,10,3477.6
Drosophila,EMGT00050000002350,NT,6,1646.5
